Date,StartHour,EndHour,Friday,HolidayEffect,TotalPassengers,RequiredBuses,MaxPassengers,MinPassengers,AvgPassengers
8/23/2024,2,6,TRUE,FALSE,1012.025695,17,64.2,7.78,36.88
8/24/2024,6,10,FALSE,TRUE,4265.298166,72,99.98,21.21,50.73
8/24/2024,10,14,FALSE,TRUE,2132.649083,36,64.9,10.2,25.87
8/24/2024,14,18,FALSE,TRUE,2039.239538,34,84.3,10.08,37.57
8/24/2024,18,22,FALSE,TRUE,729.0796922,13,67.1,10.74,41.36
8/24/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/24/2024,2,6,FALSE,TRUE,1150.029198,20,70.32,8.52,40.4
8/25/2024,6,10,FALSE,TRUE,4265.298166,72,90.46,19.19,45.9
8/25/2024,10,14,FALSE,TRUE,2132.649083,36,65.26,10.26,26.02
8/25/2024,14,18,FALSE,TRUE,2039.239538,34,82.57,9.87,36.8
8/25/2024,18,22,FALSE,TRUE,729.0796922,13,70.19,11.23,43.27
8/25/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/25/2024,2,6,FALSE,TRUE,1150.029198,20,69.09,8.37,39.69
8/26/2024,6,10,FALSE,TRUE,4265.298166,72,94.76,20.1,48.08
8/26/2024,10,14,FALSE,TRUE,2132.649083,36,63.69,10.01,25.39
8/26/2024,14,18,FALSE,TRUE,2039.239538,34,81.81,9.78,36.46
8/26/2024,18,22,FALSE,TRUE,729.0796922,13,76.39,12.22,47.09
8/26/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/26/2024,2,6,FALSE,TRUE,1150.029198,20,66.11,8.01,37.98
8/27/2024,6,10,FALSE,TRUE,4265.298166,72,97.81,20.75,49.63
8/27/2024,10,14,FALSE,TRUE,2132.649083,36,71.06,11.17,28.33
8/27/2024,14,18,FALSE,TRUE,2039.239538,34,84.43,10.09,37.63
8/27/2024,18,22,FALSE,TRUE,729.0796922,13,68.68,10.99,42.34
8/27/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/27/2024,2,6,FALSE,TRUE,1150.029198,20,60.8,7.37,34.93
8/28/2024,6,10,FALSE,TRUE,4265.298166,72,95.59,20.28,48.5
8/28/2024,10,14,FALSE,TRUE,2132.649083,36,61.19,9.61,24.39
8/28/2024,14,18,FALSE,TRUE,2039.239538,34,85.29,10.2,38.01
8/28/2024,18,22,FALSE,TRUE,729.0796922,13,76.3,12.21,47.03
8/28/2024,22,2,FALSE,TRUE,0,0,0,0,0
8/28/2024,2,6,FALSE,TRUE,1150.029198,20,62.12,7.53,35.69
8/29/2024,6,10,FALSE,FALSE,3412.238533,57,99.89,21.19,50.68
8/29/2024,10,14,FALSE,FALSE,1706.119266,29,66.15,10.39,26.37
8/29/2024,14,18,FALSE,FALSE,1631.391631,28,81.51,9.75,36.33
8/29/2024,18,22,FALSE,FALSE,583.2637538,10,76.77,12.28,47.32
8/29/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/29/2024,2,6,FALSE,FALSE,920.0233587,16,60.38,7.32,34.69
8/30/2024,6,10,TRUE,FALSE,3753.462386,63,88.15,18.7,44.72
8/30/2024,10,14,TRUE,FALSE,1876.731193,32,73.6,11.57,29.34
8/30/2024,14,18,TRUE,FALSE,1794.530794,30,83.84,10.02,37.36
8/30/2024,18,22,TRUE,FALSE,641.5901291,11,77.86,12.46,47.99
8/30/2024,22,2,TRUE,FALSE,0,0,0,0,0
8/30/2024,2,6,TRUE,FALSE,1012.025695,17,61.57,7.46,35.38
8/31/2024,6,10,FALSE,FALSE,3412.238533,57,92.97,19.72,47.17
8/31/2024,10,14,FALSE,FALSE,1706.119266,29,73.71,11.58,29.38
8/31/2024,14,18,FALSE,FALSE,1631.391631,28,89.02,10.64,39.67
8/31/2024,18,22,FALSE,FALSE,583.2637538,10,75.45,12.07,46.51
8/31/2024,22,2,FALSE,FALSE,0,0,0,0,0
8/31/2024,2,6,FALSE,FALSE,920.0233587,16,66.07,8.01,37.96
9/1/2024,6,10,FALSE,FALSE,3412.238533,57,87.64,18.59,44.47
9/1/2024,10,14,FALSE,FALSE,1706.119266,29,72.42,11.38,28.87
9/1/2024,14,18,FALSE,FALSE,1631.391631,28,83.24,9.95,37.1
9/1/2024,18,22,FALSE,FALSE,583.2637538,10,77.16,12.35,47.56
9/1/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/1/2024,2,6,FALSE,FALSE,920.0233587,16,62.4,7.56,35.85
9/2/2024,6,10,FALSE,FALSE,3412.238533,57,105.35,22.35,53.45
9/2/2024,10,14,FALSE,FALSE,1706.119266,29,70.77,11.12,28.21
9/2/2024,14,18,FALSE,FALSE,1631.391631,28,97.52,11.66,43.46
9/2/2024,18,22,FALSE,FALSE,583.2637538,10,76.56,12.25,47.19
9/2/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/2/2024,2,6,FALSE,FALSE,920.0233587,16,69.95,8.48,40.19
9/3/2024,6,10,FALSE,FALSE,3412.238533,57,93.84,19.91,47.61
9/3/2024,10,14,FALSE,FALSE,1706.119266,29,66.21,10.4,26.4
9/3/2024,14,18,FALSE,FALSE,1631.391631,28,92.19,11.02,41.08
9/3/2024,18,22,FALSE,FALSE,583.2637538,10,76.22,12.2,46.99
9/3/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/3/2024,2,6,FALSE,FALSE,920.0233587,16,64.44,7.81,37.02
9/4/2024,6,10,FALSE,FALSE,3412.238533,57,100.34,21.28,50.91
9/4/2024,10,14,FALSE,FALSE,1706.119266,29,69.84,10.97,27.84
9/4/2024,14,18,FALSE,FALSE,1631.391631,28,96.1,11.49,42.83
9/4/2024,18,22,FALSE,FALSE,583.2637538,10,75.52,12.08,46.55
9/4/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/4/2024,2,6,FALSE,FALSE,920.0233587,16,68.25,8.27,39.21
9/5/2024,6,10,FALSE,TRUE,4265.298166,72,100.62,21.34,51.05
9/5/2024,10,14,FALSE,TRUE,2132.649083,36,66.61,10.47,26.55
9/5/2024,14,18,FALSE,TRUE,2039.239538,34,96.08,11.49,42.82
9/5/2024,18,22,FALSE,TRUE,729.0796922,13,75.09,12.01,46.28
9/5/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/5/2024,2,6,FALSE,TRUE,1150.029198,20,66.12,8.01,37.99
9/6/2024,6,10,TRUE,TRUE,4691.827983,79,101.37,21.5,51.43
9/6/2024,10,14,TRUE,TRUE,2345.913991,40,64.3,10.1,25.63
9/6/2024,14,18,TRUE,TRUE,2243.163492,38,91.63,10.96,40.84
9/6/2024,18,22,TRUE,TRUE,801.9876614,14,73.79,11.81,45.48
9/6/2024,22,2,TRUE,TRUE,0,0,0,0,0
9/6/2024,2,6,TRUE,TRUE,1265.032118,22,60.1,7.29,34.53
9/7/2024,6,10,FALSE,TRUE,4265.298166,72,96.7,20.51,49.06
9/7/2024,10,14,FALSE,TRUE,2132.649083,36,65.39,10.28,26.07
9/7/2024,14,18,FALSE,TRUE,2039.239538,34,83.2,9.95,37.08
9/7/2024,18,22,FALSE,TRUE,729.0796922,13,74.8,11.97,46.11
9/7/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/7/2024,2,6,FALSE,TRUE,1150.029198,20,65.01,7.88,37.35
9/8/2024,6,10,FALSE,TRUE,4265.298166,72,97.65,20.71,49.54
9/8/2024,10,14,FALSE,TRUE,2132.649083,36,65.3,10.26,26.03
9/8/2024,14,18,FALSE,TRUE,2039.239538,34,94.48,11.3,42.1
9/8/2024,18,22,FALSE,TRUE,729.0796922,13,75.1,12.02,46.29
9/8/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/8/2024,2,6,FALSE,TRUE,1150.029198,20,68.57,8.31,39.4
9/9/2024,6,10,FALSE,TRUE,4265.298166,72,98.37,20.87,49.91
9/9/2024,10,14,FALSE,TRUE,2132.649083,36,62.85,9.88,25.06
9/9/2024,14,18,FALSE,TRUE,2039.239538,34,91.2,10.9,40.64
9/9/2024,18,22,FALSE,TRUE,729.0796922,13,73.57,11.77,45.35
9/9/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/9/2024,2,6,FALSE,TRUE,1150.029198,20,60.72,7.36,34.88
9/10/2024,6,10,FALSE,FALSE,3412.238533,57,98.87,20.97,50.16
9/10/2024,10,14,FALSE,FALSE,1706.119266,29,73.07,11.48,29.13
9/10/2024,14,18,FALSE,FALSE,1631.391631,28,88.32,10.56,39.36
9/10/2024,18,22,FALSE,FALSE,583.2637538,10,78.31,12.53,48.27
9/10/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/10/2024,2,6,FALSE,FALSE,920.0233587,16,66.99,8.12,38.49
9/11/2024,6,10,FALSE,FALSE,3412.238533,57,89.12,18.9,45.21
9/11/2024,10,14,FALSE,FALSE,1706.119266,29,64.81,10.18,25.84
9/11/2024,14,18,FALSE,FALSE,1631.391631,28,80.47,9.62,35.86
9/11/2024,18,22,FALSE,FALSE,583.2637538,10,70.75,11.32,43.61
9/11/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/11/2024,2,6,FALSE,FALSE,920.0233587,16,65.74,7.97,37.77
9/12/2024,6,10,FALSE,FALSE,3412.238533,57,93.19,19.77,47.28
9/12/2024,10,14,FALSE,FALSE,1706.119266,29,68.69,10.79,27.38
9/12/2024,14,18,FALSE,FALSE,1631.391631,28,86.27,10.31,38.45
9/12/2024,18,22,FALSE,FALSE,583.2637538,10,72.33,11.57,44.59
9/12/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/12/2024,2,6,FALSE,FALSE,920.0233587,16,58.94,7.14,33.86
9/13/2024,6,10,TRUE,FALSE,3753.462386,63,103.18,21.89,52.35
9/13/2024,10,14,TRUE,FALSE,1876.731193,32,66.74,10.49,26.61
9/13/2024,14,18,TRUE,FALSE,1794.530794,30,81.2,9.71,36.19
9/13/2024,18,22,TRUE,FALSE,641.5901291,11,73.69,11.79,45.42
9/13/2024,22,2,TRUE,FALSE,0,0,0,0,0
9/13/2024,2,6,TRUE,FALSE,1012.025695,17,61.43,7.45,35.29
9/14/2024,6,10,FALSE,TRUE,4265.298166,72,90.45,19.19,45.89
9/14/2024,10,14,FALSE,TRUE,2132.649083,36,73.51,11.55,29.3
9/14/2024,14,18,FALSE,TRUE,2039.239538,34,89.89,10.75,40.06
9/14/2024,18,22,FALSE,TRUE,729.0796922,13,77.25,12.36,47.62
9/14/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/14/2024,2,6,FALSE,TRUE,1150.029198,20,70.34,8.53,40.41
9/15/2024,6,10,FALSE,TRUE,4265.298166,72,93.25,19.78,47.31
9/15/2024,10,14,FALSE,TRUE,2132.649083,36,70.27,11.04,28.01
9/15/2024,14,18,FALSE,TRUE,2039.239538,34,81.31,9.72,36.23
9/15/2024,18,22,FALSE,TRUE,729.0796922,13,71.37,11.42,44
9/15/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/15/2024,2,6,FALSE,TRUE,1150.029198,20,65.94,7.99,37.89
9/16/2024,6,10,FALSE,TRUE,4265.298166,72,95.51,20.26,48.46
9/16/2024,10,14,FALSE,TRUE,2132.649083,36,74.32,11.68,29.63
9/16/2024,14,18,FALSE,TRUE,2039.239538,34,92.53,11.06,41.24
9/16/2024,18,22,FALSE,TRUE,729.0796922,13,72.75,11.64,44.84
9/16/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/16/2024,2,6,FALSE,TRUE,1150.029198,20,62.11,7.53,35.69
9/17/2024,6,10,FALSE,TRUE,4265.298166,72,97.97,20.78,49.71
9/17/2024,10,14,FALSE,TRUE,2132.649083,36,64.24,10.09,25.61
9/17/2024,14,18,FALSE,TRUE,2039.239538,34,84.45,10.1,37.63
9/17/2024,18,22,FALSE,TRUE,729.0796922,13,74.69,11.95,46.04
9/17/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/17/2024,2,6,FALSE,TRUE,1150.029198,20,63.01,7.64,36.2
9/18/2024,6,10,FALSE,TRUE,4265.298166,72,90.78,19.26,46.06
9/18/2024,10,14,FALSE,TRUE,2132.649083,36,71.75,11.28,28.6
9/18/2024,14,18,FALSE,TRUE,2039.239538,34,90.5,10.82,40.33
9/18/2024,18,22,FALSE,TRUE,729.0796922,13,78.27,12.52,48.25
9/18/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/18/2024,2,6,FALSE,TRUE,1150.029198,20,70.21,8.51,40.34
9/19/2024,6,10,FALSE,FALSE,3412.238533,57,93.05,19.74,47.21
9/19/2024,10,14,FALSE,FALSE,1706.119266,29,61.97,9.74,24.7
9/19/2024,14,18,FALSE,FALSE,1631.391631,28,95.98,11.48,42.77
9/19/2024,18,22,FALSE,FALSE,583.2637538,10,70.67,11.31,43.56
9/19/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/19/2024,2,6,FALSE,FALSE,920.0233587,16,70.43,8.54,40.47
9/20/2024,6,10,TRUE,FALSE,3753.462386,63,89.26,18.93,45.29
9/20/2024,10,14,TRUE,FALSE,1876.731193,32,63.58,9.99,25.35
9/20/2024,14,18,TRUE,FALSE,1794.530794,30,92.42,11.05,41.19
9/20/2024,18,22,TRUE,FALSE,641.5901291,11,66.64,10.66,41.08
9/20/2024,22,2,TRUE,FALSE,0,0,0,0,0
9/20/2024,2,6,TRUE,FALSE,1012.025695,17,58.15,7.05,33.41
9/21/2024,6,10,FALSE,FALSE,3412.238533,57,101.52,21.53,51.51
9/21/2024,10,14,FALSE,FALSE,1706.119266,29,61.54,9.67,24.53
9/21/2024,14,18,FALSE,FALSE,1631.391631,28,95.36,11.4,42.5
9/21/2024,18,22,FALSE,FALSE,583.2637538,10,78.09,12.5,48.14
9/21/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/21/2024,2,6,FALSE,FALSE,920.0233587,16,66.4,8.05,38.15
9/22/2024,6,10,FALSE,FALSE,3412.238533,57,91.71,19.45,46.53
9/22/2024,10,14,FALSE,FALSE,1706.119266,29,72.47,11.39,28.89
9/22/2024,14,18,FALSE,FALSE,1631.391631,28,82.42,9.85,36.73
9/22/2024,18,22,FALSE,FALSE,583.2637538,10,69.67,11.15,42.95
9/22/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/22/2024,2,6,FALSE,FALSE,920.0233587,16,63.48,7.69,36.47
9/23/2024,6,10,FALSE,FALSE,3412.238533,57,102.11,21.66,51.81
9/23/2024,10,14,FALSE,FALSE,1706.119266,29,70.27,11.04,28.01
9/23/2024,14,18,FALSE,FALSE,1631.391631,28,85.26,10.19,38
9/23/2024,18,22,FALSE,FALSE,583.2637538,10,66.91,10.71,41.24
9/23/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/23/2024,2,6,FALSE,FALSE,920.0233587,16,69.81,8.46,40.11
9/24/2024,6,10,FALSE,FALSE,3412.238533,57,94.25,19.99,47.82
9/24/2024,10,14,FALSE,FALSE,1706.119266,29,61.33,9.64,24.45
9/24/2024,14,18,FALSE,FALSE,1631.391631,28,98.06,11.72,43.7
9/24/2024,18,22,FALSE,FALSE,583.2637538,10,69.88,11.18,43.07
9/24/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/24/2024,2,6,FALSE,FALSE,920.0233587,16,62.76,7.61,36.06
9/25/2024,6,10,FALSE,FALSE,3412.238533,57,103.05,21.86,52.28
9/25/2024,10,14,FALSE,FALSE,1706.119266,29,65.86,10.35,26.25
9/25/2024,14,18,FALSE,FALSE,1631.391631,28,88.8,10.62,39.57
9/25/2024,18,22,FALSE,FALSE,583.2637538,10,78.45,12.55,48.36
9/25/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/25/2024,2,6,FALSE,FALSE,920.0233587,16,66.55,8.07,38.23
9/26/2024,6,10,FALSE,FALSE,3412.238533,57,89.86,19.06,45.59
9/26/2024,10,14,FALSE,FALSE,1706.119266,29,74.52,11.71,29.71
9/26/2024,14,18,FALSE,FALSE,1631.391631,28,87.39,10.45,38.94
9/26/2024,18,22,FALSE,FALSE,583.2637538,10,78.72,12.6,48.53
9/26/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/26/2024,2,6,FALSE,FALSE,920.0233587,16,65.82,7.98,37.82
9/27/2024,6,10,TRUE,FALSE,3753.462386,63,90.99,19.3,46.16
9/27/2024,10,14,TRUE,FALSE,1876.731193,32,65.17,10.24,25.98
9/27/2024,14,18,TRUE,FALSE,1794.530794,30,88.87,10.63,39.6
9/27/2024,18,22,TRUE,FALSE,641.5901291,11,73.02,11.68,45.01
9/27/2024,22,2,TRUE,FALSE,0,0,0,0,0
9/27/2024,2,6,TRUE,FALSE,1012.025695,17,69.88,8.47,40.15
9/28/2024,6,10,FALSE,FALSE,3412.238533,57,98.76,20.95,50.11
9/28/2024,10,14,FALSE,FALSE,1706.119266,29,74.71,11.74,29.78
9/28/2024,14,18,FALSE,FALSE,1631.391631,28,93.42,11.17,41.63
9/28/2024,18,22,FALSE,FALSE,583.2637538,10,75.65,12.1,46.63
9/28/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/28/2024,2,6,FALSE,FALSE,920.0233587,16,67.26,8.15,38.64
9/29/2024,6,10,FALSE,FALSE,3412.238533,57,90.93,19.29,46.14
9/29/2024,10,14,FALSE,FALSE,1706.119266,29,73.44,11.54,29.28
9/29/2024,14,18,FALSE,FALSE,1631.391631,28,93.39,11.17,41.62
9/29/2024,18,22,FALSE,FALSE,583.2637538,10,67.06,10.73,41.34
9/29/2024,22,2,FALSE,FALSE,0,0,0,0,0
9/29/2024,2,6,FALSE,FALSE,920.0233587,16,70.09,8.5,40.27
9/30/2024,6,10,FALSE,TRUE,4265.298166,72,102.12,21.66,51.81
9/30/2024,10,14,FALSE,TRUE,2132.649083,36,61.7,9.7,24.6
9/30/2024,14,18,FALSE,TRUE,2039.239538,34,84.79,10.14,37.79
9/30/2024,18,22,FALSE,TRUE,729.0796922,13,72.88,11.66,44.93
9/30/2024,22,2,FALSE,TRUE,0,0,0,0,0
9/30/2024,2,6,FALSE,TRUE,1150.029198,20,68.36,8.29,39.28
10/1/2024,6,10,FALSE,TRUE,4265.298166,72,97.74,20.73,49.59
10/1/2024,10,14,FALSE,TRUE,2132.649083,36,70.23,11.04,27.99
10/1/2024,14,18,FALSE,TRUE,2039.239538,34,87.73,10.49,39.1
10/1/2024,18,22,FALSE,TRUE,729.0796922,13,73.25,11.72,45.15
10/1/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/1/2024,2,6,FALSE,TRUE,1150.029198,20,70.29,8.52,40.39
10/2/2024,6,10,FALSE,TRUE,4265.298166,72,102.84,21.81,52.18
10/2/2024,10,14,FALSE,TRUE,2132.649083,36,62.11,9.76,24.76
10/2/2024,14,18,FALSE,TRUE,2039.239538,34,88.16,10.54,39.29
10/2/2024,18,22,FALSE,TRUE,729.0796922,13,68.94,11.03,42.5
10/2/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/2/2024,2,6,FALSE,TRUE,1150.029198,20,69.83,8.46,40.12
10/3/2024,6,10,FALSE,TRUE,4265.298166,72,97.46,20.67,49.45
10/3/2024,10,14,FALSE,TRUE,2132.649083,36,62.54,9.83,24.93
10/3/2024,14,18,FALSE,TRUE,2039.239538,34,82.75,9.89,36.88
10/3/2024,18,22,FALSE,TRUE,729.0796922,13,68.17,10.91,42.02
10/3/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/3/2024,2,6,FALSE,TRUE,1150.029198,20,62.58,7.58,35.95
10/4/2024,6,10,TRUE,TRUE,4691.827983,79,100.83,21.39,51.16
10/4/2024,10,14,TRUE,TRUE,2345.913991,40,72.21,11.35,28.79
10/4/2024,14,18,TRUE,TRUE,2243.163492,38,86.61,10.36,38.6
10/4/2024,18,22,TRUE,TRUE,801.9876614,14,66.38,10.62,40.92
10/4/2024,22,2,TRUE,TRUE,0,0,0,0,0
10/4/2024,2,6,TRUE,TRUE,1265.032118,22,63.31,7.67,36.37
10/5/2024,6,10,FALSE,FALSE,3412.238533,57,99.98,21.21,50.72
10/5/2024,10,14,FALSE,FALSE,1706.119266,29,72.01,11.32,28.71
10/5/2024,14,18,FALSE,FALSE,1631.391631,28,81.55,9.75,36.34
10/5/2024,18,22,FALSE,FALSE,583.2637538,10,68.41,10.95,42.17
10/5/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/5/2024,2,6,FALSE,FALSE,920.0233587,16,61.32,7.43,35.23
10/6/2024,6,10,FALSE,FALSE,3412.238533,57,88.3,18.73,44.8
10/6/2024,10,14,FALSE,FALSE,1706.119266,29,64.49,10.13,25.71
10/6/2024,14,18,FALSE,FALSE,1631.391631,28,97.25,11.63,43.34
10/6/2024,18,22,FALSE,FALSE,583.2637538,10,78.12,12.5,48.15
10/6/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/6/2024,2,6,FALSE,FALSE,920.0233587,16,59.66,7.23,34.28
10/7/2024,6,10,FALSE,FALSE,3412.238533,57,97.69,20.72,49.56
10/7/2024,10,14,FALSE,FALSE,1706.119266,29,72.6,11.41,28.94
10/7/2024,14,18,FALSE,FALSE,1631.391631,28,86.53,10.35,38.56
10/7/2024,18,22,FALSE,FALSE,583.2637538,10,75.2,12.03,46.35
10/7/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/7/2024,2,6,FALSE,FALSE,920.0233587,16,59.1,7.16,33.96
10/8/2024,6,10,FALSE,FALSE,3412.238533,57,99.51,21.11,50.49
10/8/2024,10,14,FALSE,FALSE,1706.119266,29,71.52,11.24,28.51
10/8/2024,14,18,FALSE,FALSE,1631.391631,28,88.35,10.56,39.37
10/8/2024,18,22,FALSE,FALSE,583.2637538,10,76.78,12.28,47.33
10/8/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/8/2024,2,6,FALSE,FALSE,920.0233587,16,65.02,7.88,37.35
10/9/2024,6,10,FALSE,TRUE,4265.298166,72,92.99,19.73,47.18
10/9/2024,10,14,FALSE,TRUE,2132.649083,36,74.2,11.66,29.58
10/9/2024,14,18,FALSE,TRUE,2039.239538,34,94.44,11.29,42.09
10/9/2024,18,22,FALSE,TRUE,729.0796922,13,72.53,11.6,44.71
10/9/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/9/2024,2,6,FALSE,TRUE,1150.029198,20,70.27,8.52,40.37
10/10/2024,6,10,FALSE,TRUE,4265.298166,72,93.59,19.85,47.48
10/10/2024,10,14,FALSE,TRUE,2132.649083,36,64.94,10.2,25.89
10/10/2024,14,18,FALSE,TRUE,2039.239538,34,89.86,10.74,40.05
10/10/2024,18,22,FALSE,TRUE,729.0796922,13,69.1,11.06,42.59
10/10/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/10/2024,2,6,FALSE,TRUE,1150.029198,20,60.31,7.31,34.65
10/11/2024,6,10,TRUE,TRUE,4691.827983,79,105.66,22.41,53.61
10/11/2024,10,14,TRUE,TRUE,2345.913991,40,61.44,9.65,24.49
10/11/2024,14,18,TRUE,TRUE,2243.163492,38,88.15,10.54,39.29
10/11/2024,18,22,TRUE,TRUE,801.9876614,14,67.33,10.77,41.5
10/11/2024,22,2,TRUE,TRUE,0,0,0,0,0
10/11/2024,2,6,TRUE,TRUE,1265.032118,22,60.06,7.28,34.51
10/12/2024,6,10,FALSE,TRUE,4265.298166,72,100.09,21.23,50.78
10/12/2024,10,14,FALSE,TRUE,2132.649083,36,61.77,9.71,24.62
10/12/2024,14,18,FALSE,TRUE,2039.239538,34,87.83,10.5,39.14
10/12/2024,18,22,FALSE,TRUE,729.0796922,13,69.13,11.06,42.61
10/12/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/12/2024,2,6,FALSE,TRUE,1150.029198,20,70.39,8.53,40.44
10/13/2024,6,10,FALSE,TRUE,4265.298166,72,105.27,22.33,53.41
10/13/2024,10,14,FALSE,TRUE,2132.649083,36,66.25,10.41,26.41
10/13/2024,14,18,FALSE,TRUE,2039.239538,34,93.8,11.21,41.8
10/13/2024,18,22,FALSE,TRUE,729.0796922,13,73.83,11.81,45.51
10/13/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/13/2024,2,6,FALSE,TRUE,1150.029198,20,61.21,7.42,35.17
10/14/2024,6,10,FALSE,TRUE,4265.298166,72,99.83,21.18,50.65
10/14/2024,10,14,FALSE,TRUE,2132.649083,36,69.02,10.85,27.51
10/14/2024,14,18,FALSE,TRUE,2039.239538,34,82.22,9.83,36.64
10/14/2024,18,22,FALSE,TRUE,729.0796922,13,79.28,12.68,48.87
10/14/2024,22,2,FALSE,TRUE,0,0,0,0,0
10/14/2024,2,6,FALSE,TRUE,1150.029198,20,64.47,7.81,37.04
10/15/2024,6,10,FALSE,FALSE,3412.238533,57,95.71,20.3,48.56
10/15/2024,10,14,FALSE,FALSE,1706.119266,29,61.76,9.71,24.62
10/15/2024,14,18,FALSE,FALSE,1631.391631,28,81.73,9.77,36.42
10/15/2024,18,22,FALSE,FALSE,583.2637538,10,75.17,12.03,46.33
10/15/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/15/2024,2,6,FALSE,FALSE,920.0233587,16,57.88,7.02,33.26
10/16/2024,6,10,FALSE,FALSE,3412.238533,57,88.7,18.82,45
10/16/2024,10,14,FALSE,FALSE,1706.119266,29,65.78,10.34,26.22
10/16/2024,14,18,FALSE,FALSE,1631.391631,28,81.12,9.7,36.15
10/16/2024,18,22,FALSE,FALSE,583.2637538,10,75.41,12.07,46.48
10/16/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/16/2024,2,6,FALSE,FALSE,920.0233587,16,59.49,7.21,34.18
10/17/2024,6,10,FALSE,FALSE,3412.238533,57,98.89,20.98,50.17
10/17/2024,10,14,FALSE,FALSE,1706.119266,29,61.17,9.61,24.39
10/17/2024,14,18,FALSE,FALSE,1631.391631,28,94.98,11.36,42.33
10/17/2024,18,22,FALSE,FALSE,583.2637538,10,68.29,10.93,42.09
10/17/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/17/2024,2,6,FALSE,FALSE,920.0233587,16,61.12,7.41,35.11
10/18/2024,6,10,TRUE,FALSE,3753.462386,63,100.11,21.24,50.79
10/18/2024,10,14,TRUE,FALSE,1876.731193,32,73.11,11.49,29.14
10/18/2024,14,18,TRUE,FALSE,1794.530794,30,90.09,10.77,40.15
10/18/2024,18,22,TRUE,FALSE,641.5901291,11,76.85,12.3,47.37
10/18/2024,22,2,TRUE,FALSE,0,0,0,0,0
10/18/2024,2,6,TRUE,FALSE,1012.025695,17,57.93,7.02,33.28
10/19/2024,6,10,FALSE,FALSE,3412.238533,57,97.24,20.63,49.34
10/19/2024,10,14,FALSE,FALSE,1706.119266,29,62.38,9.8,24.87
10/19/2024,14,18,FALSE,FALSE,1631.391631,28,94.96,11.35,42.32
10/19/2024,18,22,FALSE,FALSE,583.2637538,10,68.61,10.98,42.29
10/19/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/19/2024,2,6,FALSE,FALSE,920.0233587,16,61.83,7.49,35.53
10/20/2024,6,10,FALSE,FALSE,3412.238533,57,90.14,19.12,45.73
10/20/2024,10,14,FALSE,FALSE,1706.119266,29,71.64,11.26,28.56
10/20/2024,14,18,FALSE,FALSE,1631.391631,28,80.4,9.61,35.83
10/20/2024,18,22,FALSE,FALSE,583.2637538,10,77.71,12.43,47.9
10/20/2024,22,2,FALSE,FALSE,0,0,0,0,0
10/20/2024,2,6,FALSE,FALSE,920.0233587,16,68.55,8.31,39.38
10/21/2024,6,10,FALSE,FALSE,3412.238533,57,95.36,20.23,48.38
10/21/2024,10,14,FALSE,FALSE,1706.119266,29,66.71,10.48,26.59
10/21/2024,14,18,FALSE,FALSE,1631.391631,28,85.44,10.22,38.08
10/21/2024,18,22,FALSE,FALSE,583.2637538,10,79.6,12.74,49.07
10/21/2024,22,2,FALSE,FALSE,0,0,0,0,0
